county_fips,state,county_name,population,democrat_votes,republican_votes,other_votes,Other Christian Denominations_adh,Mainline Protestant_adh,Liturgical/Traditional_adh,Other_adh,Evangelical/Fundamentalist_adh,Judaism_adh,Hinduism_adh,Buddhism_adh,Islam_adh,median_income (USD),unemployment_rate,race_ethnicity_ancestry,religion,sexual_orientation,disability,gender,gender_identity,num_crimes
17047,ILLINOIS,EDWARDS,6245,488,2833,3366,0.0,2.73,0.0,0.0,47.25,0.0,0.0,0.0,0.0,"45,295",9.0,,,,,,,
17053,ILLINOIS,FORD,13534,1754,5048,6953,116.46,22.87,31.56,84.65,10.59,0.0,0.0,0.0,0.0,"58,512",6.7,,,,,,,
17059,ILLINOIS,GALLATIN,4946,622,2019,2674,233.53,21.23,63.69,148.61,16.52,0.0,0.0,0.0,0.0,"48,856",9.7,,,,,,,
17061,ILLINOIS,GREENE,11985,1349,4770,6227,121.88,11.08,33.24,81.82,15.71,0.0,0.0,0.0,0.0,"42,437",6.8,,,,,,,
17063,ILLINOIS,GRUNDY,52533,9626,16523,26691,208.48,22.12,56.67,134.97,5.47,0.0,0.0,0.0,0.0,"61,862",8.5,,,,,,,
17065,ILLINOIS,HAMILTON,7993,824,3432,4315,56.59,5.89,14.82,35.46,45.4,0.0,0.0,0.0,0.0,"48,255",7.1,,,,,,,
17069,ILLINOIS,HARDIN,3649,449,1691,2162,75.35,6.85,20.55,47.95,41.78,0.0,0.0,0.0,0.0,"40,720",10.0,,,,,,,
17071,ILLINOIS,HENDERSON,6387,1187,2394,3647,25.85,5.79,7.05,18.96,3.82,0.0,0.0,0.0,0.0,"48,805",7.0,,,,,,,
17077,ILLINOIS,JACKSON,52974,11181,10890,22643,33.85,11.53,8.73,29.92,19.89,0.0,0.0,0.0,6.35,"40,297",7.8,,,,,,,
17079,ILLINOIS,JASPER,9287,1007,4494,5576,178.09,18.99,48.57,118.93,14.16,0.0,0.0,0.0,0.0,"48,090",6.1,,,,,,,
17081,ILLINOIS,JEFFERSON,37113,4608,12476,17404,40.68,7.0,10.56,27.23,33.42,0.0,0.0,0.0,0.0,"44,163",10.2,,,,,,,
17093,ILLINOIS,KENDALL,131869,33168,29492,63974,194.05,20.34,52.77,124.12,3.94,0.0,0.0,0.0,0.0,"53,998",8.0,,,,,,,
17101,ILLINOIS,LAWRENCE,15280,1419,4886,6411,30.11,2.77,7.83,18.27,9.74,0.0,0.0,0.0,0.0,"35,878",9.9,,,,,,,
17107,ILLINOIS,LOGAN,27987,3840,9136,13294,29.6,12.78,7.98,31.55,16.99,0.0,0.0,0.0,0.0,"41,682",6.8,,,,,,,
17109,ILLINOIS,MCDONOUGH,27238,4992,7027,12285,52.21,6.89,13.71,34.93,15.01,0.0,0.0,0.0,1.37,"41,685",7.2,,,,,,,
17111,ILLINOIS,MCHENRY,310229,78154,82260,163879,284.67,34.46,77.46,183.18,1.17,0.0,0.0,0.0,0.13,"60,097",8.0,,,,,,,
17115,ILLINOIS,MACON,103998,19847,28589,49390,105.02,15.17,28.16,69.92,27.12,0.0,0.0,0.0,1.08,"52,196",10.0,,,,,,,
17123,ILLINOIS,MARSHALL,11742,2005,4197,6334,89.98,21.9,24.54,62.46,2.32,0.0,0.0,0.0,0.0,"51,165",7.3,,,,,,,
17127,ILLINOIS,MASSAC,14169,1725,4997,6813,10.57,12.0,2.64,8.42,65.53,0.0,0.0,0.0,0.0,"44,089",10.1,,,,,,,
17131,ILLINOIS,MERCER,15699,3280,5418,8893,105.76,33.06,28.65,69.02,2.81,0.0,0.0,0.0,0.0,"53,966",8.1,,,,,,,
17133,ILLINOIS,MONROE,34962,6569,14142,21148,223.75,31.05,60.9,152.49,12.63,0.0,0.0,0.0,0.0,"61,366",5.6,,,,,,,
17137,ILLINOIS,MORGAN,32915,5076,9950,15309,132.51,17.91,35.79,84.79,14.14,0.0,0.0,0.0,0.0,"43,763",6.9,,,,,,,
17141,ILLINOIS,OGLE,51788,9428,16248,26272,271.22,38.75,73.65,175.42,6.76,0.0,0.0,0.0,0.0,"50,110",8.2,,,,,,,
17145,ILLINOIS,PERRY,20945,2612,7313,10053,110.38,15.31,30.06,73.63,22.13,0.0,0.0,0.0,0.0,"41,366",9.6,,,,,,,
17147,ILLINOIS,PIATT,16673,3329,6248,9822,77.94,11.84,20.73,48.37,14.62,0.0,0.0,0.0,0.0,"59,952",5.5,,,,,,,
17153,ILLINOIS,PULASKI,5193,891,1699,2624,0.0,7.8,0.0,11.55,61.3,0.0,0.0,0.0,0.0,"43,533",11.9,,,,,,,
17155,ILLINOIS,PUTNAM,5637,1338,1993,3390,266.57,34.98,71.85,168.54,1.56,0.0,0.0,0.0,0.0,"66,839",8.4,,,,,,,
17169,ILLINOIS,SCHUYLER,6902,1068,2773,3906,24.65,2.22,6.66,15.54,15.91,0.0,0.0,0.0,0.0,"49,505",6.4,,,,,,,
17175,ILLINOIS,STARK,5400,815,2004,2883,118.79,17.48,30.57,71.33,9.39,0.0,0.0,0.0,0.0,"51,267",7.4,,,,,,,
17177,ILLINOIS,STEPHENSON,44630,9055,12521,22048,235.57,37.75,63.85,160.88,14.99,0.0,0.0,0.0,0.0,"46,534",7.4,,,,,,,
17179,ILLINOIS,TAZEWELL,131343,24819,42513,69052,93.16,14.86,24.69,64.59,17.55,0.0,0.0,0.0,0.0,"51,920",8.2,,,,,,,
17185,ILLINOIS,WABASH,11361,1253,4237,5593,124.3,17.99,33.9,82.27,35.66,0.0,0.0,0.0,0.0,"47,543",9.7,,,,,,,
17187,ILLINOIS,WARREN,16835,3090,4676,7909,105.16,12.78,28.32,74.34,3.46,0.0,0.0,0.0,0.0,"47,232",6.3,,,,,,,
17195,ILLINOIS,WHITESIDE,55691,12253,14527,27375,282.94,53.47,77.1,190.78,8.18,0.0,0.0,0.0,0.0,"48,757",8.1,,,,,,,
17199,ILLINOIS,WILLIAMSON,67153,10206,22801,33653,72.66,8.36,19.62,49.0,21.31,0.0,0.0,0.0,0.0,"48,625",8.8,,,,,,,
17203,ILLINOIS,WOODFORD,38467,6160,14799,21432,88.31,12.4,21.93,57.16,3.94,0.0,0.0,0.0,0.0,"56,797",6.2,,,,,,,
18007,INDIANA,BENTON,8719,1009,3007,4114,217.06,19.51,58.53,136.57,10.1,0.0,0.0,0.0,0.0,"48,450",5.4,,,,,,,
18009,INDIANA,BLACKFORD,12112,1376,3841,5351,29.63,6.41,7.89,27.16,12.96,0.0,0.0,0.0,0.0,"41,561",8.1,,,,,,,
18011,INDIANA,BOONE,70812,15244,22351,38520,97.22,18.89,26.43,68.58,12.66,0.0,0.0,0.0,0.0,"80,314",4.4,,,,,,,
18013,INDIANA,BROWN,15475,3036,5777,8981,53.47,4.67,14.01,44.45,11.22,0.0,0.0,0.0,0.0,"51,505",6.9,,,,,,,
18015,INDIANA,CARROLL,20306,2224,7086,9495,60.12,6.15,14.31,36.64,9.36,0.0,0.0,0.0,0.0,"46,792",6.4,,,,,,,
18019,INDIANA,CLARK,121093,23093,33668,57869,80.52,8.8,21.63,62.36,16.99,0.0,0.0,0.0,1.02,"48,210",7.3,,,,,,,
18021,INDIANA,CLAY,26466,2552,9499,12267,19.76,3.66,5.1,18.47,29.14,0.0,0.0,0.0,0.0,"41,941",6.7,,,,,,,
18027,INDIANA,DAVIESS,33381,2169,9576,11954,97.6,9.58,20.79,52.37,19.52,0.0,0.0,0.0,0.0,"47,919",3.9,,,,,,,
18031,INDIANA,DECATUR,26472,2439,9575,12287,202.46,18.79,55.17,128.73,12.03,0.0,0.0,0.0,0.0,"48,033",7.6,,,,,,,
18039,INDIANA,ELKHART,207047,26108,46972,74387,103.38,12.78,26.03,69.36,21.67,0.0,0.0,0.0,0.0,"49,875",7.7,,,,,,,
18041,INDIANA,FAYETTE,23398,2237,7755,10136,88.93,8.22,23.94,82.27,10.81,0.0,0.0,0.0,0.0,"45,375",9.9,,,,,,,
18043,INDIANA,FLOYD,80484,17511,23400,41802,213.08,22.24,57.93,138.36,24.26,0.0,0.0,0.0,0.0,"60,233",6.6,,,,,,,
18045,INDIANA,FOUNTAIN,16479,1629,6154,7986,21.1,2.74,5.58,19.94,25.64,0.0,0.0,0.0,0.0,"44,685",6.7,,,,,,,
18049,INDIANA,FULTON,20480,2280,6694,9147,29.99,3.46,8.01,24.01,8.53,0.0,0.0,0.0,0.0,"46,613",6.7,,,,,,,
18051,INDIANA,GIBSON,33011,4023,11817,16161,193.74,19.59,52.74,127.97,24.95,0.0,0.0,0.0,0.0,"48,976",6.3,,,,,,,
18053,INDIANA,GRANT,66674,8015,18543,27159,45.52,8.6,11.61,36.8,10.2,0.0,0.0,0.0,0.0,"43,997",6.5,,,,,,,
18061,INDIANA,HARRISON,39654,5343,14565,20236,90.35,9.43,24.48,58.36,15.83,0.0,0.0,0.0,0.0,"46,468",6.4,,,,,,,
18067,INDIANA,HOWARD,83658,13303,26449,40630,49.53,7.56,13.12,48.33,19.67,0.0,0.0,0.0,0.22,"44,945",11.1,,,,,,,
18069,INDIANA,HUNTINGTON,36662,4255,13147,17829,136.42,17.67,36.78,88.98,13.4,0.0,0.0,0.0,0.0,"45,969",6.7,,,,,,,
18071,INDIANA,JACKSON,46428,4302,14555,19238,59.69,8.82,16.14,41.22,36.11,0.0,0.0,0.0,0.0,"47,673",7.3,,,,,,,
18073,INDIANA,JASPER,32918,3798,11383,15475,126.28,35.33,34.2,92.72,8.36,0.0,0.0,0.0,0.0,"48,987",7.2,,,,,,,
18075,INDIANA,JAY,20478,1926,6361,8461,91.22,11.86,22.92,54.43,16.94,0.0,0.0,0.0,0.0,"42,194",6.7,,,,,,,
18077,INDIANA,JEFFERSON,33147,4731,9663,14697,96.35,12.64,25.74,63.56,14.56,0.0,0.0,0.0,0.0,"48,068",7.6,,,,,,,
18083,INDIANA,KNOX,36282,4067,11655,16011,123.99,15.79,33.72,82.13,16.84,0.0,0.0,0.0,0.0,"49,156",6.1,,,,,,,
18087,INDIANA,LAGRANGE,40446,2355,8110,10633,70.3,3.72,7.05,19.69,5.57,0.0,0.0,0.0,0.0,"45,115",6.5,,,,,,,
18093,INDIANA,LAWRENCE,45011,4961,15601,21025,39.3,6.56,10.32,33.99,31.1,0.0,0.0,0.0,0.0,"45,897",7.1,,,,,,,
18099,INDIANA,MARSHALL,46095,5712,13844,19927,137.4,18.77,35.79,88.53,7.94,0.0,0.0,0.0,0.0,"45,277",6.6,,,,,,,
18101,INDIANA,MARTIN,9812,1011,4029,5144,211.56,23.19,57.39,136.05,16.48,0.0,0.0,0.0,0.0,"44,160",4.4,,,,,,,
18103,INDIANA,MIAMI,35962,3235,10925,14473,30.9,3.15,7.77,20.77,7.1,0.0,0.0,0.0,0.0,"37,669",8.3,,,,,,,
18109,INDIANA,MORGAN,71780,7781,27512,36159,66.45,8.17,17.88,52.5,19.17,0.0,0.0,0.0,0.0,"47,894",5.6,,,,,,,
18111,INDIANA,NEWTON,13830,1509,4942,6591,97.24,12.51,26.52,62.17,5.55,0.0,0.0,0.0,0.0,"46,215",7.0,,,,,,,
18115,INDIANA,OHIO,5940,668,2054,3075,0.0,7.59,0.0,3.37,17.7,0.0,0.0,0.0,0.0,"44,555",7.5,,,,,,,
18117,INDIANA,ORANGE,19867,2224,6432,8832,27.17,2.06,6.18,17.39,28.2,0.0,0.0,0.0,0.0,"41,640",11.3,,,,,,,
18119,INDIANA,OWEN,21321,2420,7286,9904,12.21,0.94,2.82,15.98,17.51,0.0,0.0,0.0,0.0,"45,143",6.5,,,,,,,
18121,INDIANA,PARKE,16156,1503,5400,7013,19.55,0.75,2.25,10.63,13.9,0.0,0.0,0.0,0.0,"41,554",5.6,,,,,,,
18123,INDIANA,PERRY,19170,3203,5345,8722,222.46,23.5,60.33,143.07,13.85,0.0,0.0,0.0,0.0,"40,140",6.7,,,,,,,
18125,INDIANA,PIKE,12250,1415,4692,6220,19.14,3.66,5.22,15.45,14.61,0.0,0.0,0.0,0.0,"44,603",5.9,,,,,,,
18129,INDIANA,POSEY,25222,3811,9206,13236,152.86,25.09,41.49,101.57,24.21,0.0,0.0,0.0,0.0,"54,646",5.0,,,,,,,
18131,INDIANA,PULASKI,12514,1463,4246,5806,88.42,9.39,23.13,62.36,16.02,0.0,0.0,0.0,0.0,"50,558",6.2,,,,,,,
18133,INDIANA,PUTNAM,36726,3946,12278,16597,23.54,7.69,6.21,18.0,17.59,0.0,0.0,0.0,0.0,"41,404",6.4,,,,,,,
18135,INDIANA,RANDOLPH,24502,2513,8312,11070,70.91,8.75,17.91,44.81,16.26,0.0,0.0,0.0,0.0,"44,027",6.7,,,,,,,
18137,INDIANA,RIPLEY,28995,2774,11261,14271,242.29,32.98,65.94,160.34,9.97,0.0,0.0,0.0,0.0,"46,992",6.5,,,,,,,
18139,INDIANA,RUSH,16752,1754,6035,7932,78.14,6.9,20.7,49.14,18.83,0.0,0.0,0.0,0.0,"49,889",6.4,,,,,,,
18143,INDIANA,SCOTT,24384,2701,7331,10167,14.64,1.23,3.69,9.81,19.56,0.0,0.0,0.0,0.0,"41,981",8.6,,,,,,,
18145,INDIANA,SHELBY,45055,5023,14568,19991,126.53,12.79,34.26,90.95,7.3,0.0,0.0,0.0,0.0,"48,628",7.4,,,,,,,
18147,INDIANA,SPENCER,19810,3213,7357,10769,212.74,25.3,58.02,139.32,10.88,0.0,0.0,0.0,0.0,"47,890",5.7,,,,,,,
18153,INDIANA,SULLIVAN,20817,2153,6691,8994,20.82,3.94,5.52,20.37,25.15,0.0,0.0,0.0,0.0,"39,903",7.1,,,,,,,
18155,INDIANA,SWITZERLAND,9737,964,3133,4154,21.66,1.53,4.59,13.89,6.36,0.0,0.0,0.0,0.0,"35,647",8.2,,,,,,,
18159,INDIANA,TIPTON,15359,1834,6110,8116,63.82,5.8,17.4,44.51,14.38,0.0,0.0,0.0,0.0,"50,127",6.3,,,,,,,
18161,INDIANA,UNION,7087,736,2688,3483,38.81,3.4,10.2,28.88,10.75,0.0,0.0,0.0,0.0,"43,626",5.6,,,,,,,
18165,INDIANA,VERMILLION,15439,2145,5184,7481,48.29,4.35,13.05,31.23,13.96,0.0,0.0,0.0,0.0,"41,997",7.7,,,,,,,
18169,INDIANA,WABASH,30976,3494,10762,14576,40.9,4.7,9.24,24.59,14.49,0.0,0.0,0.0,0.0,"46,847",6.2,,,,,,,
18171,INDIANA,WARREN,8440,974,3401,4472,0.45,0.0,0.0,1.9,18.65,0.0,0.0,0.0,0.0,"49,845",5.6,,,,,,,
18173,INDIANA,WARRICK,63898,11923,21326,33829,101.26,12.9,27.51,68.04,19.38,0.0,2.71,0.0,0.81,"60,188",5.5,,,,,,,
18175,INDIANA,WASHINGTON,28182,2784,9114,12139,13.23,0.78,2.34,8.37,51.83,0.0,0.0,0.0,0.0,"43,519",7.1,,,,,,,
18177,INDIANA,WAYNE,66553,9524,17567,27679,75.13,14.15,19.23,48.49,15.14,0.0,0.0,0.0,0.0,"45,499",6.9,,,,,,,
18181,INDIANA,WHITE,24688,3032,7957,11166,93.58,10.16,25.14,62.95,7.14,0.0,0.0,0.0,0.0,"47,633",5.2,,,,,,,
18183,INDIANA,WHITLEY,34191,4234,12862,17556,90.27,16.54,24.09,59.78,9.82,0.0,0.0,0.0,0.0,"49,256",6.1,,,,,,,
19001,IOWA,ADAIR,7496,1198,2922,4177,85.59,13.61,22.89,53.41,0.0,0.0,0.0,0.0,0.0,"56,422",3.9,,,,,,,
19003,IOWA,ADAMS,3704,590,1535,2160,65.89,21.63,17.91,41.79,0.0,0.0,0.0,0.0,0.0,"59,569",3.7,,,,,,,
19005,IOWA,ALLAMAKEE,14061,2576,4744,7422,271.06,66.63,72.99,170.31,0.0,0.0,0.0,3.73,0.0,"51,107",5.0,,,,,,,
19007,IOWA,APPANOOSE,12317,1891,4522,6516,59.88,7.08,15.54,36.26,14.45,0.0,0.0,0.0,0.0,"42,125",5.2,,,,,,,
19009,IOWA,AUDUBON,5674,1071,2299,3420,126.94,50.01,34.53,80.57,1.06,0.0,0.0,0.0,0.0,"54,313",3.4,,,,,,,
19011,IOWA,BENTON,25575,5160,9208,14642,152.13,19.58,41.22,98.06,0.0,0.0,0.0,0.0,0.0,"57,277",5.0,,,,,,,
19015,IOWA,BOONE,26715,6303,8729,15340,132.29,32.8,35.91,87.35,6.4,0.0,0.0,0.0,0.0,"52,028",4.0,,,,,,,
19017,IOWA,BREMER,24988,5958,8324,14546,121.11,61.61,33.03,77.07,19.57,0.0,0.0,0.0,0.0,"52,608",3.8,,,,,,,
19019,IOWA,BUCHANAN,20565,4169,6430,10774,220.47,34.32,58.41,139.21,0.39,0.0,0.0,0.0,0.0,"51,065",4.5,,,,,,,
19021,IOWA,BUENA VISTA,20823,2961,5074,8167,174.85,38.82,47.31,110.39,3.35,0.0,0.0,0.0,0.0,"48,077",3.6,,,,,,,
19023,IOWA,BUTLER,14334,2424,5556,8098,31.44,70.23,8.52,19.88,0.68,0.0,0.0,0.0,0.0,"49,428",4.6,,,,,,,
19025,IOWA,CALHOUN,9927,1470,3698,5258,178.53,47.93,48.51,113.19,0.6,0.0,0.0,0.0,0.0,"52,585",4.0,,,,,,,
19027,IOWA,CARROLL,20760,3454,7766,11335,515.13,50.72,140.49,338.74,3.77,0.0,0.0,0.0,0.0,"56,244",3.9,,,,,,,
19029,IOWA,CASS,13127,2201,4979,7276,119.28,23.47,32.37,76.29,6.32,0.0,0.0,0.0,0.0,"50,849",3.8,,,,,,,
19031,IOWA,CEDAR,18505,4337,6184,10703,90.73,26.16,24.54,58.07,0.0,0.0,0.0,0.0,0.0,"56,528",4.3,,,,,,,
19033,IOWA,CERRO GORDO,43127,10941,12499,23801,152.19,53.04,41.83,102.46,2.87,0.0,0.0,0.0,0.7,"53,643",5.1,,,,,,,
19035,IOWA,CHEROKEE,11658,1936,4510,6518,198.33,38.59,54.09,126.21,1.2,0.0,0.0,0.0,0.0,"60,881",3.7,,,,,,,
19037,IOWA,CHICKASAW,12012,2233,4322,6631,332.33,85.46,89.55,208.95,0.0,0.0,0.0,0.0,0.0,"59,495",4.6,,,,,,,
19039,IOWA,CLARKE,9748,1466,3153,4670,103.58,9.18,27.54,74.01,15.03,0.0,0.0,0.0,0.0,"43,807",5.3,,,,,,,
19041,IOWA,CLAY,16384,2662,6158,8969,154.63,60.03,41.79,100.87,7.05,0.0,0.0,0.0,0.0,"54,395",4.4,,,,,,,
19043,IOWA,CLAYTON,17043,3340,6119,9594,220.28,67.18,59.13,139.73,0.0,0.0,0.0,0.0,0.0,"53,657",5.6,,,,,,,
19045,IOWA,CLINTON,46460,10812,13410,24687,182.65,36.26,49.65,116.32,20.81,0.0,0.0,0.0,0.14,"48,328",6.6,,,,,,,
19047,IOWA,CRAWFORD,16525,2220,4862,7154,84.32,13.22,22.71,53.6,0.93,0.0,0.0,0.0,0.0,"45,230",5.1,,,,,,,
19049,IOWA,DALLAS,99678,26879,28162,56022,99.93,52.52,27.03,66.1,2.93,0.0,1.0,0.0,3.18,"70,851",3.5,,,,,,,
19051,IOWA,DAVIS,9110,1013,3035,4102,37.5,2.59,3.45,8.05,6.22,0.0,0.0,0.0,0.0,"41,649",3.9,,,,,,,
19053,IOWA,DECATUR,7645,1120,2618,3804,51.0,3.66,10.98,29.02,14.01,0.0,0.0,0.0,0.0,"38,347",3.8,,,,,,,
19055,IOWA,DELAWARE,17488,3157,6688,10003,405.87,41.21,110.28,259.61,0.0,0.0,0.0,0.0,0.0,"54,843",3.9,,,,,,,
19057,IOWA,DES MOINES,38910,8893,10642,19956,112.83,21.09,30.09,71.75,7.94,3.56,0.0,0.0,0.0,"51,704",7.3,,,,,,,
19059,IOWA,DICKINSON,17703,3661,7452,11244,203.27,66.22,55.14,128.66,0.0,0.0,0.0,0.0,0.0,"63,319",5.0,,,,,,,
19063,IOWA,EMMET,9388,1520,3268,4853,150.37,60.61,41.01,95.69,0.96,0.0,0.0,0.0,0.0,"46,654",4.9,,,,,,,
19065,IOWA,FAYETTE,19509,3835,6174,10186,163.35,52.89,43.86,102.34,1.19,0.0,0.0,0.0,0.0,"47,373",5.4,,,,,,,
19067,IOWA,FLOYD,15627,3172,4747,8032,179.56,39.5,48.6,116.54,0.45,0.0,0.0,0.0,0.0,"50,215",5.9,,,,,,,
19069,IOWA,FRANKLIN,10019,1626,3433,5130,101.81,48.73,27.69,66.11,6.17,0.0,0.0,0.0,0.0,"51,028",3.7,,,,,,,
19071,IOWA,FREMONT,6605,1080,2717,3857,90.75,14.66,24.75,59.26,10.39,0.0,0.0,0.0,0.0,"50,870",3.0,,,,,,,
19073,IOWA,GREENE,8771,1769,3229,5057,162.78,15.84,44.04,106.18,11.54,0.0,0.0,0.0,0.0,"52,647",4.2,,,,,,,
19075,IOWA,GRUNDY,12329,2206,4945,7276,74.69,45.8,20.04,46.76,2.46,0.0,0.0,0.0,0.0,"55,615",4.3,,,,,,,
19077,IOWA,GUTHRIE,10623,1985,4280,6371,145.63,13.05,39.15,95.59,3.6,0.0,0.0,0.0,0.0,"54,755",4.9,,,,,,,
19079,IOWA,HAMILTON,15039,2843,4982,7943,76.78,42.57,20.94,51.52,4.72,0.0,0.0,0.0,0.0,"51,584",4.3,,,,,,,
19081,IOWA,HANCOCK,10795,1683,4401,6172,145.86,44.95,39.78,98.38,8.04,0.0,0.0,0.0,0.0,"54,318",4.6,,,,,,,
19083,IOWA,HARDIN,16878,2976,5864,8989,44.68,22.71,11.28,30.47,0.92,0.0,0.0,0.0,0.0,"50,328",4.5,,,,,,,
19085,IOWA,HARRISON,14582,2440,5580,8155,156.09,22.82,42.57,99.33,7.87,0.0,0.0,0.0,0.0,"49,678",4.0,,,,,,,
19087,IOWA,HENRY,20482,3275,6525,9982,46.06,12.98,12.0,30.71,3.08,0.0,0.0,0.0,0.0,"46,541",5.2,,,,,,,
19089,IOWA,HOWARD,9469,1772,3133,4958,419.87,72.54,113.25,265.83,0.21,0.0,0.0,0.0,0.0,"52,726",4.4,,,,,,,
19091,IOWA,HUMBOLDT,9597,1442,3825,5327,156.31,39.05,42.63,99.47,0.0,0.0,0.0,0.0,0.0,"52,298",4.1,,,,,,,
19093,IOWA,IDA,7005,917,2885,3849,118.36,28.3,32.28,76.75,0.0,0.0,0.0,0.0,0.0,"57,429",3.5,,,,,,,
19095,IOWA,IOWA,16662,3547,6035,9742,134.53,14.82,36.36,88.21,0.15,0.0,0.0,0.0,0.0,"58,759",4.3,,,,,,,
19097,IOWA,JACKSON,19485,4029,6957,11135,312.32,61.52,84.81,199.94,0.0,0.0,0.0,0.0,0.0,"49,878",6.0,,,,,,,
19099,IOWA,JASPER,37813,7737,12125,20184,54.9,25.31,14.31,36.14,5.24,0.0,0.0,0.0,0.0,"46,473",5.2,,,,,,,
19101,IOWA,JEFFERSON,15663,4319,4476,8959,77.94,12.03,19.32,46.36,1.02,0.0,0.0,0.0,1.93,"42,674",5.4,,,,,,,
19105,IOWA,JONES,20646,4213,6596,10989,167.53,50.97,45.69,106.61,2.58,0.0,0.0,0.0,0.0,"47,506",5.6,,,,,,,
19107,IOWA,KEOKUK,10033,1414,3809,5303,147.45,12.99,38.97,95.12,0.0,0.0,0.0,0.0,0.0,"48,599",4.8,,,,,,,
19109,IOWA,KOSSUTH,14828,2696,6288,9090,381.37,64.25,103.02,240.38,3.21,0.0,0.0,0.0,0.0,"53,422",3.7,,,,,,,
19111,IOWA,LEE,33555,6541,9808,16734,178.44,26.57,48.39,114.91,9.98,0.0,0.0,0.0,0.0,"45,548",6.4,,,,,,,
19113,IOWA,LINN,230299,70874,53744,127458,190.37,30.26,51.82,125.38,7.64,0.07,0.85,0.01,1.57,"56,592",6.2,,,,,,,
19115,IOWA,LOUISA,10837,1726,3506,5332,53.68,5.72,14.64,38.13,5.04,0.0,0.0,0.0,0.0,"44,821",4.8,,,,,,,
19117,IOWA,LUCAS,8634,1284,3295,4630,72.61,21.52,18.93,44.75,9.76,0.0,0.0,0.0,0.0,"44,707",3.6,,,,,,,
19119,IOWA,LYON,11934,1067,5718,6863,84.48,93.76,21.12,52.63,0.63,0.0,0.0,0.0,0.0,"57,766",2.5,,,,,,,
19121,IOWA,MADISON,16548,3134,6525,9824,138.1,17.67,37.11,93.66,4.84,0.0,0.0,0.0,0.0,"53,244",5.6,,,,,,,
19123,IOWA,MAHASKA,22190,2894,8320,11404,48.92,27.78,12.57,34.96,15.58,0.0,0.0,0.0,0.0,"46,388",4.7,,,,,,,
19125,IOWA,MARION,33414,6178,12722,19232,59.54,79.49,16.67,39.69,7.39,0.0,0.0,0.0,0.0,"53,648",4.1,,,,,,,
19127,IOWA,MARSHALL,40105,8176,9610,18136,257.96,34.31,69.15,163.39,12.15,0.0,0.0,0.0,0.0,"47,696",6.9,,,,,,,
19129,IOWA,MILLS,14484,2508,5616,8268,84.59,15.27,23.07,53.83,1.35,0.0,0.0,0.0,0.0,"60,384",3.9,,,,,,,
19131,IOWA,MITCHELL,10565,2053,3684,5822,180.75,66.86,47.76,113.33,0.0,0.0,0.0,0.0,0.0,"62,037",3.3,,,,,,,
19133,IOWA,MONONA,8751,1407,3262,4728,131.87,31.69,35.61,85.95,3.84,0.0,0.0,0.0,0.0,"50,807",4.7,,,,,,,
19135,IOWA,MONROE,7577,1078,2978,4088,207.98,20.44,55.8,137.46,2.01,0.0,0.0,0.0,0.0,"48,423",5.1,,,,,,,
19137,IOWA,MONTGOMERY,10330,1583,3666,5327,60.1,36.7,15.42,36.95,4.26,0.0,0.0,0.0,0.0,"45,665",4.6,,,,,,,
19139,IOWA,MUSCATINE,43235,9372,10865,20671,128.87,24.64,34.71,82.72,5.37,0.0,0.0,0.0,0.0,"51,135",5.8,,,,,,,
19141,IOWA,O'BRIEN,14182,1569,5871,7551,129.53,70.33,35.19,82.74,2.64,0.0,0.0,0.0,0.0,"57,629",3.3,,,,,,,
19143,IOWA,OSCEOLA,6192,601,2695,3328,123.09,58.44,33.57,79.94,0.0,0.0,0.0,0.0,0.0,"50,706",2.8,,,,,,,
19145,IOWA,PAGE,15211,2086,5328,7528,50.88,18.87,13.56,32.3,11.45,0.0,0.0,0.0,0.0,"47,321",4.9,,,,,,,
19147,IOWA,PALO ALTO,8996,1519,3378,4958,264.88,47.7,72.24,168.56,1.17,0.0,0.0,0.0,0.0,"51,679",4.5,,,,,,,
19149,IOWA,PLYMOUTH,25698,3494,10515,14188,285.67,56.93,77.91,185.45,2.3,0.0,0.0,0.0,0.0,"59,460",3.5,,,,,,,
19151,IOWA,POCAHONTAS,7078,933,2832,3823,256.63,35.84,69.99,163.31,0.38,0.0,0.0,0.0,0.0,"53,074",3.4,,,,,,,
19155,IOWA,POTTAWATTAMIE,93667,18575,26352,45744,112.93,20.06,30.79,74.78,6.81,0.0,0.0,0.0,0.0,"47,921",5.2,,,,,,,
19157,IOWA,POWESHIEK,18662,4306,5673,10140,81.76,21.95,21.72,52.02,12.7,0.0,0.0,0.0,0.0,"50,139",4.8,,,,,,,
19159,IOWA,RINGGOLD,4663,709,1974,2714,52.98,4.46,13.38,32.29,1.86,0.0,0.0,0.0,0.0,"50,196",3.8,,,,,,,
19161,IOWA,SAC,9814,1389,4069,5535,212.74,35.24,58.02,137.93,1.12,0.0,0.0,0.0,0.0,"59,653",3.5,,,,,,,
19165,IOWA,SHELBY,11746,1959,4711,6795,337.35,39.89,91.98,220.15,12.8,0.0,0.0,0.0,0.0,"55,229",3.5,,,,,,,
19167,IOWA,SIOUX,35872,3019,15775,19051,101.83,133.06,27.75,64.75,1.13,0.0,0.0,0.0,0.0,"55,209",2.6,,,,,,,
19171,IOWA,TAMA,17135,3577,5325,9048,158.98,31.7,43.32,103.41,2.7,0.0,0.0,0.0,0.0,"52,315",5.0,,,,,,,
